,index,key,locid,ap_name,alias,facility type,faa region,county,city,state,ap type,latitude,longitude,boundary data available,index,airport,year,departure cancellations,arrival cancellations,departure diversions,arrival diversions,index,airport,year,departures for metric computation,arrivals for metric computation,percent on-time gate departures,percent on-time airport departures,percent on-time gate arrivals,average_gate_departure_delay,average_taxi_out_time,average taxi out delay,average airport departure delay,average airborne delay,average taxi in delay,average block delay,average gate arrival delay
1921,2497,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,174,DAY,2013.0,333.0,305.0,20.0,10.0,172,DAY,2011,23861,23868,0.8266,0.7919,0.7664,11.48,12.96,2.57,13.27,1.49,0.76,3.05,14.13
1922,2497,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,174,DAY,2013.0,333.0,305.0,20.0,10.0,173,DAY,2012,23185,23150,0.8314,0.8033,0.776,10.95,12.61,2.22,12.36,1.41,1.04,2.44,12.97
1923,2497,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,174,DAY,2013.0,333.0,305.0,20.0,10.0,174,DAY,2013,22095,22366,0.7947,0.7419,0.7479,13.32,13.46,3.27,15.85,1.37,1.07,2.86,15.1
1924,2497,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,174,DAY,2013.0,333.0,305.0,20.0,10.0,175,DAY,2014,20533,20524,0.7732,0.7349,0.7199,14.44,12.77,2.5,16.44,1.69,0.84,3.1,16.72
1925,2497,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,175,DAY,2014.0,428.0,404.0,27.0,13.0,165,DAY,2004,41845,41844,0.7263,0.6853,0.7494,14.95,13.53,3.79,17.18,1.61,0.58,2.59,14.27
1926,2497,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,175,DAY,2014.0,428.0,404.0,27.0,13.0,166,DAY,2005,39119,38814,0.7608,0.7145,0.7529,13.27,12.83,3.66,15.58,1.52,0.96,2.64,14.24
1927,2497,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,175,DAY,2014.0,428.0,404.0,27.0,13.0,167,DAY,2006,31367,31203,0.7851,0.7528,0.751,12.91,12.61,2.72,14.58,1.61,0.56,2.81,14.39
1928,2497,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,175,DAY,2014.0,428.0,404.0,27.0,13.0,168,DAY,2007,29440,29659,0.794,0.7589,0.7326,13.17,12.55,2.81,14.97,2.23,1.03,3.02,16.03
1929,2497,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,175,DAY,2014.0,428.0,404.0,27.0,13.0,169,DAY,2008,28610,28723,0.8115,0.7562,0.7574,12.64,13.06,3.66,15.41,2.52,0.99,3.08,14.42
1930,2497,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,175,DAY,2014.0,428.0,404.0,27.0,13.0,170,DAY,2009,25257,25284,0.8304,0.7793,0.7846,11.02,12.81,3.16,13.47,1.95,0.97,2.8,12.49
1931,2497,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,175,DAY,2014.0,428.0,404.0,27.0,13.0,171,DAY,2010,24635,24681,0.8428,0.7836,0.7888,10.34,13.47,3.56,13.12,1.66,0.66,2.92,12.57
1932,2497,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,175,DAY,2014.0,428.0,404.0,27.0,13.0,172,DAY,2011,23861,23868,0.8266,0.7919,0.7664,11.48,12.96,2.57,13.27,1.49,0.76,3.05,14.13
1933,2497,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,175,DAY,2014.0,428.0,404.0,27.0,13.0,173,DAY,2012,23185,23150,0.8314,0.8033,0.776,10.95,12.61,2.22,12.36,1.41,1.04,2.44,12.97
1934,2497,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,175,DAY,2014.0,428.0,404.0,27.0,13.0,174,DAY,2013,22095,22366,0.7947,0.7419,0.7479,13.32,13.46,3.27,15.85,1.37,1.07,2.86,15.1
1935,2497,2554.0,DAY,JAMES M COX DAYTON INTL,Dayton Int'l Airport,Airport,AGL,MONTGOMERY,DAYTON,OH,Federalized/Commercial,39.902251,-84.21941,Yes,175,DAY,2014.0,428.0,404.0,27.0,13.0,175,DAY,2014,20533,20524,0.7732,0.7349,0.7199,14.44,12.77,2.5,16.44,1.69,0.84,3.1,16.72
1936,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,176,DCA,2004.0,2349.0,2159.0,164.0,190.0,176,DCA,2004,134223,134342,0.8238,0.7812,0.8254,10.11,14.0,3.97,12.8,4.07,1.06,3.09,10.02
1937,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,176,DCA,2004.0,2349.0,2159.0,164.0,190.0,177,DCA,2005,138576,138447,0.8128,0.7483,0.812,11.48,14.62,5.13,15.24,4.32,1.74,3.43,11.12
1938,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,176,DCA,2004.0,2349.0,2159.0,164.0,190.0,178,DCA,2006,137261,137325,0.8014,0.7245,0.7912,11.95,15.49,5.4,16.15,3.73,1.53,3.86,12.32
1939,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,176,DCA,2004.0,2349.0,2159.0,164.0,190.0,179,DCA,2007,135433,135603,0.7665,0.6801,0.7575,14.71,16.21,5.75,19.45,2.87,1.76,4.05,14.57
1940,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,176,DCA,2004.0,2349.0,2159.0,164.0,190.0,180,DCA,2008,135908,136051,0.8213,0.7474,0.8126,11.67,15.81,4.98,15.69,4.22,1.29,3.12,11.25
1941,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,176,DCA,2004.0,2349.0,2159.0,164.0,190.0,181,DCA,2009,133298,133540,0.8398,0.7676,0.8315,10.56,15.83,4.95,14.43,3.6,1.23,2.96,10.12
1942,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,176,DCA,2004.0,2349.0,2159.0,164.0,190.0,182,DCA,2010,133228,133440,0.8385,0.7749,0.8347,10.64,15.67,4.36,13.92,3.67,1.44,2.84,10.09
1943,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,176,DCA,2004.0,2349.0,2159.0,164.0,190.0,183,DCA,2011,138494,138864,0.7982,0.7353,0.8045,13.12,16.11,4.3,16.51,4.13,1.28,3.09,12.11
1944,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,176,DCA,2004.0,2349.0,2159.0,164.0,190.0,184,DCA,2012,140272,140686,0.8058,0.7397,0.8295,12.2,15.67,3.86,15.28,3.45,1.07,2.55,10.64
1945,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,176,DCA,2004.0,2349.0,2159.0,164.0,190.0,185,DCA,2013,142830,142923,0.7975,0.7158,0.8199,13.01,16.51,4.67,17.0,3.39,1.19,2.63,11.38
1946,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,176,DCA,2004.0,2349.0,2159.0,164.0,190.0,186,DCA,2014,139074,139259,0.7807,0.6936,0.8132,13.55,16.59,4.58,17.56,3.35,1.45,2.63,11.39
1947,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,177,DCA,2005.0,2855.0,2743.0,191.0,262.0,176,DCA,2004,134223,134342,0.8238,0.7812,0.8254,10.11,14.0,3.97,12.8,4.07,1.06,3.09,10.02
1948,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,177,DCA,2005.0,2855.0,2743.0,191.0,262.0,177,DCA,2005,138576,138447,0.8128,0.7483,0.812,11.48,14.62,5.13,15.24,4.32,1.74,3.43,11.12
1949,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,177,DCA,2005.0,2855.0,2743.0,191.0,262.0,178,DCA,2006,137261,137325,0.8014,0.7245,0.7912,11.95,15.49,5.4,16.15,3.73,1.53,3.86,12.32
1950,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,177,DCA,2005.0,2855.0,2743.0,191.0,262.0,179,DCA,2007,135433,135603,0.7665,0.6801,0.7575,14.71,16.21,5.75,19.45,2.87,1.76,4.05,14.57
1951,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,177,DCA,2005.0,2855.0,2743.0,191.0,262.0,180,DCA,2008,135908,136051,0.8213,0.7474,0.8126,11.67,15.81,4.98,15.69,4.22,1.29,3.12,11.25
1952,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,177,DCA,2005.0,2855.0,2743.0,191.0,262.0,181,DCA,2009,133298,133540,0.8398,0.7676,0.8315,10.56,15.83,4.95,14.43,3.6,1.23,2.96,10.12
1953,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,177,DCA,2005.0,2855.0,2743.0,191.0,262.0,182,DCA,2010,133228,133440,0.8385,0.7749,0.8347,10.64,15.67,4.36,13.92,3.67,1.44,2.84,10.09
1954,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,177,DCA,2005.0,2855.0,2743.0,191.0,262.0,183,DCA,2011,138494,138864,0.7982,0.7353,0.8045,13.12,16.11,4.3,16.51,4.13,1.28,3.09,12.11
1955,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,177,DCA,2005.0,2855.0,2743.0,191.0,262.0,184,DCA,2012,140272,140686,0.8058,0.7397,0.8295,12.2,15.67,3.86,15.28,3.45,1.07,2.55,10.64
1956,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,177,DCA,2005.0,2855.0,2743.0,191.0,262.0,185,DCA,2013,142830,142923,0.7975,0.7158,0.8199,13.01,16.51,4.67,17.0,3.39,1.19,2.63,11.38
1957,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,177,DCA,2005.0,2855.0,2743.0,191.0,262.0,186,DCA,2014,139074,139259,0.7807,0.6936,0.8132,13.55,16.59,4.58,17.56,3.35,1.45,2.63,11.39
1958,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,178,DCA,2006.0,2495.0,2411.0,182.0,298.0,176,DCA,2004,134223,134342,0.8238,0.7812,0.8254,10.11,14.0,3.97,12.8,4.07,1.06,3.09,10.02
1959,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,178,DCA,2006.0,2495.0,2411.0,182.0,298.0,177,DCA,2005,138576,138447,0.8128,0.7483,0.812,11.48,14.62,5.13,15.24,4.32,1.74,3.43,11.12
1960,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,178,DCA,2006.0,2495.0,2411.0,182.0,298.0,178,DCA,2006,137261,137325,0.8014,0.7245,0.7912,11.95,15.49,5.4,16.15,3.73,1.53,3.86,12.32
1961,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,178,DCA,2006.0,2495.0,2411.0,182.0,298.0,179,DCA,2007,135433,135603,0.7665,0.6801,0.7575,14.71,16.21,5.75,19.45,2.87,1.76,4.05,14.57
1962,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,178,DCA,2006.0,2495.0,2411.0,182.0,298.0,180,DCA,2008,135908,136051,0.8213,0.7474,0.8126,11.67,15.81,4.98,15.69,4.22,1.29,3.12,11.25
1963,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,178,DCA,2006.0,2495.0,2411.0,182.0,298.0,181,DCA,2009,133298,133540,0.8398,0.7676,0.8315,10.56,15.83,4.95,14.43,3.6,1.23,2.96,10.12
1964,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,178,DCA,2006.0,2495.0,2411.0,182.0,298.0,182,DCA,2010,133228,133440,0.8385,0.7749,0.8347,10.64,15.67,4.36,13.92,3.67,1.44,2.84,10.09
1965,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,178,DCA,2006.0,2495.0,2411.0,182.0,298.0,183,DCA,2011,138494,138864,0.7982,0.7353,0.8045,13.12,16.11,4.3,16.51,4.13,1.28,3.09,12.11
1966,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,178,DCA,2006.0,2495.0,2411.0,182.0,298.0,184,DCA,2012,140272,140686,0.8058,0.7397,0.8295,12.2,15.67,3.86,15.28,3.45,1.07,2.55,10.64
1967,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,178,DCA,2006.0,2495.0,2411.0,182.0,298.0,185,DCA,2013,142830,142923,0.7975,0.7158,0.8199,13.01,16.51,4.67,17.0,3.39,1.19,2.63,11.38
1968,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,178,DCA,2006.0,2495.0,2411.0,182.0,298.0,186,DCA,2014,139074,139259,0.7807,0.6936,0.8132,13.55,16.59,4.58,17.56,3.35,1.45,2.63,11.39
1969,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,179,DCA,2007.0,3282.0,3119.0,212.0,212.0,176,DCA,2004,134223,134342,0.8238,0.7812,0.8254,10.11,14.0,3.97,12.8,4.07,1.06,3.09,10.02
1970,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,179,DCA,2007.0,3282.0,3119.0,212.0,212.0,177,DCA,2005,138576,138447,0.8128,0.7483,0.812,11.48,14.62,5.13,15.24,4.32,1.74,3.43,11.12
1971,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,179,DCA,2007.0,3282.0,3119.0,212.0,212.0,178,DCA,2006,137261,137325,0.8014,0.7245,0.7912,11.95,15.49,5.4,16.15,3.73,1.53,3.86,12.32
1972,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,179,DCA,2007.0,3282.0,3119.0,212.0,212.0,179,DCA,2007,135433,135603,0.7665,0.6801,0.7575,14.71,16.21,5.75,19.45,2.87,1.76,4.05,14.57
1973,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,179,DCA,2007.0,3282.0,3119.0,212.0,212.0,180,DCA,2008,135908,136051,0.8213,0.7474,0.8126,11.67,15.81,4.98,15.69,4.22,1.29,3.12,11.25
1974,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,179,DCA,2007.0,3282.0,3119.0,212.0,212.0,181,DCA,2009,133298,133540,0.8398,0.7676,0.8315,10.56,15.83,4.95,14.43,3.6,1.23,2.96,10.12
1975,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,179,DCA,2007.0,3282.0,3119.0,212.0,212.0,182,DCA,2010,133228,133440,0.8385,0.7749,0.8347,10.64,15.67,4.36,13.92,3.67,1.44,2.84,10.09
1976,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,179,DCA,2007.0,3282.0,3119.0,212.0,212.0,183,DCA,2011,138494,138864,0.7982,0.7353,0.8045,13.12,16.11,4.3,16.51,4.13,1.28,3.09,12.11
1977,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,179,DCA,2007.0,3282.0,3119.0,212.0,212.0,184,DCA,2012,140272,140686,0.8058,0.7397,0.8295,12.2,15.67,3.86,15.28,3.45,1.07,2.55,10.64
1978,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,179,DCA,2007.0,3282.0,3119.0,212.0,212.0,185,DCA,2013,142830,142923,0.7975,0.7158,0.8199,13.01,16.51,4.67,17.0,3.39,1.19,2.63,11.38
1979,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,179,DCA,2007.0,3282.0,3119.0,212.0,212.0,186,DCA,2014,139074,139259,0.7807,0.6936,0.8132,13.55,16.59,4.58,17.56,3.35,1.45,2.63,11.39
1980,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,180,DCA,2008.0,2735.0,2623.0,191.0,136.0,176,DCA,2004,134223,134342,0.8238,0.7812,0.8254,10.11,14.0,3.97,12.8,4.07,1.06,3.09,10.02
1981,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,180,DCA,2008.0,2735.0,2623.0,191.0,136.0,177,DCA,2005,138576,138447,0.8128,0.7483,0.812,11.48,14.62,5.13,15.24,4.32,1.74,3.43,11.12
1982,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,180,DCA,2008.0,2735.0,2623.0,191.0,136.0,178,DCA,2006,137261,137325,0.8014,0.7245,0.7912,11.95,15.49,5.4,16.15,3.73,1.53,3.86,12.32
1983,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,180,DCA,2008.0,2735.0,2623.0,191.0,136.0,179,DCA,2007,135433,135603,0.7665,0.6801,0.7575,14.71,16.21,5.75,19.45,2.87,1.76,4.05,14.57
1984,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,180,DCA,2008.0,2735.0,2623.0,191.0,136.0,180,DCA,2008,135908,136051,0.8213,0.7474,0.8126,11.67,15.81,4.98,15.69,4.22,1.29,3.12,11.25
1985,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,180,DCA,2008.0,2735.0,2623.0,191.0,136.0,181,DCA,2009,133298,133540,0.8398,0.7676,0.8315,10.56,15.83,4.95,14.43,3.6,1.23,2.96,10.12
1986,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,180,DCA,2008.0,2735.0,2623.0,191.0,136.0,182,DCA,2010,133228,133440,0.8385,0.7749,0.8347,10.64,15.67,4.36,13.92,3.67,1.44,2.84,10.09
1987,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,180,DCA,2008.0,2735.0,2623.0,191.0,136.0,183,DCA,2011,138494,138864,0.7982,0.7353,0.8045,13.12,16.11,4.3,16.51,4.13,1.28,3.09,12.11
1988,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,180,DCA,2008.0,2735.0,2623.0,191.0,136.0,184,DCA,2012,140272,140686,0.8058,0.7397,0.8295,12.2,15.67,3.86,15.28,3.45,1.07,2.55,10.64
1989,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,180,DCA,2008.0,2735.0,2623.0,191.0,136.0,185,DCA,2013,142830,142923,0.7975,0.7158,0.8199,13.01,16.51,4.67,17.0,3.39,1.19,2.63,11.38
1990,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,180,DCA,2008.0,2735.0,2623.0,191.0,136.0,186,DCA,2014,139074,139259,0.7807,0.6936,0.8132,13.55,16.59,4.58,17.56,3.35,1.45,2.63,11.39
1991,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,181,DCA,2009.0,1941.0,1817.0,159.0,237.0,176,DCA,2004,134223,134342,0.8238,0.7812,0.8254,10.11,14.0,3.97,12.8,4.07,1.06,3.09,10.02
1992,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,181,DCA,2009.0,1941.0,1817.0,159.0,237.0,177,DCA,2005,138576,138447,0.8128,0.7483,0.812,11.48,14.62,5.13,15.24,4.32,1.74,3.43,11.12
1993,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,181,DCA,2009.0,1941.0,1817.0,159.0,237.0,178,DCA,2006,137261,137325,0.8014,0.7245,0.7912,11.95,15.49,5.4,16.15,3.73,1.53,3.86,12.32
1994,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,181,DCA,2009.0,1941.0,1817.0,159.0,237.0,179,DCA,2007,135433,135603,0.7665,0.6801,0.7575,14.71,16.21,5.75,19.45,2.87,1.76,4.05,14.57
1995,2193,769.0,DCA,RONALD REAGAN WASHINGTON NATIONAL,Reagan National Airport,Airport,AEA,ARLINGTON,WASHINGTON,DC,Public Use,38.851916,-77.037699,Yes,181,DCA,2009.0,1941.0,1817.0,159.0,237.0,180,DCA,2008,135908,136051,0.8213,0.7474,0.8126,11.67,15.81,4.98,15.69,4.22,1.29,3.12,11.25
